# t	k	Ex	Hy
57.500000	96	-0.024620	-0.024996
57.500000	97	-0.030700	-0.030983
57.500000	98	-0.036658	-0.036848
57.500000	99	-0.042472	-0.042567
57.500000	100	-0.048118	-0.048118
57.500000	101	-0.053574	-0.053479
57.500000	102	-0.058819	-0.058630
57.500000	103	-0.063832	-0.063549
57.500000	104	-0.068593	-0.068217
57.500000	105	-0.073083	-0.072615
57.500000	106	-0.077284	-0.076728
57.500000	107	-0.081181	-0.080537
57.500000	108	-0.084757	-0.084029
57.500000	109	-0.087999	-0.087189
57.500000	110	-0.090894	-0.090005
57.500000	111	-0.093429	-0.092465
57.500000	112	-0.095596	-0.094561
57.500000	113	-0.097386	-0.096284
57.500000	114	-0.098792	-0.097626
57.500000	115	-0.099807	-0.098584
57.500000	116	-0.100429	-0.099152
57.500000	117	-0.100654	-0.099329
57.500000	118	-0.100482	-0.099114
57.500000	119	-0.099914	-0.098508
57.500000	120	-0.098951	-0.097513
57.500000	121	-0.097597	-0.096133
57.500000	122	-0.095859	-0.094374
57.500000	123	-0.093742	-0.092242
57.500000	124	-0.091255	-0.089746
57.500000	125	-0.088408	-0.086896
57.500000	126	-0.085213	-0.083703
57.500000	127	-0.081680	-0.080180
57.500000	128	-0.077826	-0.076341
57.500000	129	-0.073664	-0.072200
57.500000	130	-0.069212	-0.067774
57.500000	131	-0.064487	-0.063081
57.500000	132	-0.059507	-0.058138
57.500000	133	-0.054292	-0.052967
57.500000	134	-0.048863	-0.047586
57.500000	135	-0.043241	-0.042017
57.500000	136	-0.037448	-0.036283
57.500000	137	-0.031508	-0.030405
57.500000	138	-0.025443	-0.024408
57.500000	139	-0.019278	-0.018314
57.500000	140	-0.013037	-0.012148
57.500000	141	-0.006744	-0.005934
57.500000	142	-0.000425	0.000304
57.500000	143	0.005896	0.006540
57.500000	144	0.012194	0.012750
57.500000	145	0.018443	0.018911
57.500000	146	0.024620	0.024996
57.500000	147	0.030700	0.030983
57.500000	148	0.036658	0.036848
57.500000	149	0.042472	0.042567
57.500000	150	0.048118	0.048118
57.500000	151	0.053574	0.053479
57.500000	152	0.058819	0.058630
57.500000	153	0.063832	0.063549
57.500000	154	0.068593	0.068217
57.500000	155	0.073083	0.072615
57.500000	156	0.077284	0.076728
57.500000	157	0.081181	0.080537
57.500000	158	0.084757	0.084029
57.500000	159	0.087999	0.087189
57.500000	160	0.090894	0.090005
57.500000	161	0.093429	0.092465
57.500000	162	0.095596	0.094561
57.500000	163	0.097386	0.096284
57.500000	164	0.098792	0.097626
57.500000	165	0.099807	0.098584
57.500000	166	0.100429	0.099152
57.500000	167	0.100654	0.099329
57.500000	168	0.100482	0.099114
57.500000	169	0.099914	0.098508
57.500000	170	0.098951	0.097513
57.500000	171	0.097597	0.096133
57.500000	172	0.095859	0.094374
57.500000	173	0.093742	0.092242
57.500000	174	0.091255	0.089746
57.500000	175	0.088408	0.086896
57.500000	176	0.085213	0.083703
57.500000	177	0.081680	0.080180
57.500000	178	0.077826	0.076341
57.500000	179	0.073664	0.072200
57.500000	180	0.069212	0.067774
57.500000	181	0.064487	0.063081
57.500000	182	0.059507	0.058138
57.500000	183	0.054292	0.052967
57.500000	184	0.048863	0.047586
57.500000	185	0.043241	0.042017
57.500000	186	0.037448	0.036283
57.500000	187	0.031508	0.030405
57.500000	188	0.025443	0.024408
57.500000	189	0.019278	0.018314
57.500000	190	0.013037	0.012148
57.500000	191	0.006744	0.005934
57.500000	192	0.000425	-0.000304
57.500000	193	-0.005896	-0.006540
57.500000	194	-0.012194	-0.012750
57.500000	195	-0.018443	-0.018911
57.500000	196	-0.024620	-0.024996
57.500000	197	-0.030700	-0.030983
57.500000	198	-0.036658	-0.036848
57.500000	199	-0.042472	-0.042567
60.000000	0	-0.061231	-0.061231
60.000000	1	-0.066134	-0.066013
60.000000	2	-0.070776	-0.070534
60.000000	3	-0.075138	-0.074778
60.000000	4	-0.079204	-0.078726
60.000000	5	-0.082957	-0.082363
60.000000	6	-0.086383	-0.085675
60.000000	7	-0.089468	-0.088649
60.000000	8	-0.092200	-0.091273
60.000000	9	-0.094569	-0.093538
60.000000	10	-0.096563	-0.095432
60.000000	11	-0.098177	-0.096951
60.000000	12	-0.099404	-0.098086
60.000000	13	-0.100238	-0.098835
60.000000	14	-0.100676	-0.099193
60.000000	15	-0.100717	-0.099160
60.000000	16	-0.100361	-0.098736
60.000000	17	-0.099608	-0.097922
60.000000	18	-0.098463	-0.096722
60.000000	19	-0.096929	-0.095140
60.000000	20	-0.095012	-0.093182
60.000000	21	-0.092720	-0.090857
60.000000	22	-0.090063	-0.088173
60.000000	23	-0.087050	-0.085141
60.000000	24	-0.083693	-0.081773
60.000000	25	-0.080006	-0.078082
60.000000	26	-0.076004	-0.074083
60.000000	27	-0.071701	-0.069792
60.000000	28	-0.067116	-0.065226
60.000000	29	-0.062265	-0.060401
60.000000	30	-0.057169	-0.055339
60.000000	31	-0.051847	-0.050058
60.000000	32	-0.046321	-0.044580
60.000000	33	-0.040612	-0.038926
60.000000	34	-0.034742	-0.033118
60.000000	35	-0.028736	-0.027179
60.000000	36	-0.022616	-0.021133
60.000000	37	-0.016407	-0.015004
60.000000	38	-0.010133	-0.008815
60.000000	39	-0.003819	-0.002592
60.000000	40	0.002510	0.003641
60.000000	41	0.008829	0.009861
60.000000	42	0.015114	0.016041
60.000000	43	0.021338	0.022158
60.000000	44	0.027479	0.028187
60.000000	45	0.033511	0.034105
60.000000	46	0.039411	0.039889
60.000000	47	0.045155	0.045515
60.000000	48	0.050721	0.050962
60.000000	49	0.056087	0.056207
60.000000	50	0.061231	0.061231
60.000000	51	0.066134	0.066013
60.000000	52	0.070776	0.070534
60.000000	53	0.075138	0.074778
60.000000	54	0.079204	0.078726
60.000000	55	0.082957	0.082363
60.000000	56	0.086383	0.085675
60.000000	57	0.089468	0.088649
60.000000	58	0.092200	0.091273
60.000000	59	0.094569	0.093538
60.000000	60	0.096563	0.095432
60.000000	61	0.098177	0.096951
60.000000	62	0.099404	0.098086
60.000000	63	0.100238	0.098835
60.000000	64	0.100676	0.099193
60.000000	65	0.100717	0.099160
60.000000	66	0.100361	0.098736
60.000000	67	0.099608	0.097922
60.000000	68	0.098463	0.096722
60.000000	69	0.096929	0.095140
60.000000	70	0.095012	0.093182
60.000000	71	0.092720	0.090857
60.000000	72	0.090063	0.088173
60.000000	73	0.087050	0.085141
60.000000	74	0.083693	0.081773
60.000000	75	0.080006	0.078082
60.000000	76	0.076004	0.074083
60.000000	77	0.071701	0.069792
60.000000	78	0.067116	0.065226
60.000000	79	0.062265	0.060401
60.000000	80	0.057169	0.055339
60.000000	81	0.051847	0.050058
60.000000	82	0.046321	0.044580
60.000000	83	0.040612	0.038926
60.000000	84	0.034742	0.033118
60.000000	85	0.028736	0.027179
60.000000	86	0.022616	0.021133
60.000000	87	0.016407	0.015004
60.000000	88	0.010133	0.008815
60.000000	89	0.003819	0.002592
60.000000	90	-0.002510	-0.003641
60.000000	91	-0.008829	-0.009861
60.000000	92	-0.015114	-0.016041
60.000000	93	-0.021338	-0.022158
60.000000	94	-0.027479	-0.028187
60.000000	95	-0.033511	-0.034105
60.000000	96	-0.039411	-0.039889
60.000000	97	-0.045155	-0.045515
60.000000	98	-0.050721	-0.050962
60.000000	99	-0.056087	-0.056207
60.000000	100	-0.061231	-0.061231
60.000000	101	-0.066134	-0.066013
60.000000	102	-0.070776	-0.070534
60.000000	103	-0.075138	-0.074778
60.000000	104	-0.079204	-0.078726
60.000000	105	-0.082957	-0.082363
60.000000	106	-0.086383	-0.085675
60.000000	107	-0.089468	-0.088649
60.000000	108	-0.092200	-0.091273
60.000000	109	-0.094569	-0.093538
60.000000	110	-0.096563	-0.095432
60.000000	111	-0.098177	-0.096951
60.000000	112	-0.099404	-0.098086
60.000000	113	-0.100238	-0.098835
60.000000	114	-0.100676	-0.099193
60.000000	115	-0.100717	-0.099160
60.000000	116	-0.100361	-0.098736
60.000000	117	-0.099608	-0.097922
60.000000	118	-0.098463	-0.096722
60.000000	119	-0.096929	-0.095140
60.000000	120	-0.095012	-0.093182
60.000000	121	-0.092720	-0.090857
60.000000	122	-0.090063	-0.088173
60.000000	123	-0.087050	-0.085141
60.000000	124	-0.083693	-0.081773
60.000000	125	-0.080006	-0.078082
60.000000	126	-0.076004	-0.074083
60.000000	127	-0.071701	-0.069792
60.000000	128	-0.067116	-0.065226
60.000000	129	-0.062265	-0.060401
60.000000	130	-0.057169	-0.055339
60.000000	131	-0.051847	-0.050058
60.000000	132	-0.046321	-0.044580
60.000000	133	-0.040612	-0.038926
60.000000	134	-0.034742	-0.033118
60.000000	135	-0.028736	-0.027179
60.000000	136	-0.022616	-0.021133
60.000000	137	-0.016407	-0.015004
60.000000	138	-0.010133	-0.008815
60.000000	139	-0.003819	-0.002592
60.000000	140	0.002510	0.003641
60.000000	141	0.008829	0.009861
60.000000	142	0.015114	0.016041
60.000000	143	0.021338	0.022158
60.000000	144	0.027479	0.028187
60.000000	145	0.033511	0.034105
60.000000	146	0.039411	0.039889
60.000000	147	0.045155	0.045515
60.000000	148	0.050721	0.050962
60.000000	149	0.056087	0.056207
60.000000	150	0.061231	0.061231
60.000000	151	0.066134	0.066013
60.000000	152	0.070776	0.070534
60.000000	153	0.075138	0.074778
60.000000	154	0.079204	0.078726
60.000000	155	0.082957	0.082363
60.000000	156	0.086383	0.085675
60.000000	157	0.089468	0.088649
60.000000	158	0.092200	0.091273
60.000000	159	0.094569	0.093538
60.000000	160	0.096563	0.095432
60.000000	161	0.098177	0.096951
60.000000	162	0.099404	0.098086
60.000000	163	0.100238	0.098835
60.000000	164	0.100676	0.099193
60.000000	165	0.100717	0.099160
60.000000	166	0.100361	0.098736
60.000000	167	0.099608	0.097922
60.000000	168	0.098463	0.096722
60.000000	169	0.096929	0.095140
60.000000	170	0.095012	0.093182
60.000000	171	0.092720	0.090857
60.000000	172	0.090063	0.088173
60.000000	173	0.087050	0.085141
60.000000	174	0.083693	0.081773
60.000000	175	0.080006	0.078082
60.000000	176	0.076004	0.074083
60.000000	177	0.071701	0.069792
60.000000	178	0.067116	0.065226
60.000000	179	0.062265	0.060401
60.000000	180	0.057169	0.055339
60.000000	181	0.051847	0.050058
60.000000	182	0.046321	0.044580
60.000000	183	0.040612	0.038926
60.000000	184	0.034742	0.033118
60.000000	185	0.028736	0.027179
60.000000	186	0.022616	0.021133
60.000000	187	0.016407	0.015004
60.000000	188	0.010133	0.008815
60.000000	189	0.003819	0.002592
60.000000	190	-0.002510	-0.003641
60.000000	191	-0.008829	-0.009861
60.000000	192	-0.015114	-0.016041
60.000000	193	-0.021338	-0.022158
60.000000	194	-0.027479	-0.028187
60.000000	195	-0.033511	-0.034105
60.000000	196	-0.039411	-0.039889
60.000000	197	-0.045155	-0.045515
60.000000	198	-0.050721	-0.050962
60.000000	199	-0.056087	-0.056207
62.500000	0	-0.072836	-0.072836
62.500000	1	-0.077065	-0.076921
62.500000	2	-0.080990	-0.080703
62.500000	3	-0.084595	-0.084166
62.500000	4	-0.087866	-0.087296
62.500000	5	-0.090790	-0.090083
62.500000	6	-0.093356	-0.092513
62.500000	7	-0.095553	-0.094579
62.500000	8	-0.097374	-0.096271
62.500000	9	-0.098810	-0.097584
62.500000	10	-0.099856	-0.098511
62.500000	11	-0.100508	-0.099049
62.500000	12	-0.100764	-0.099197
62.500000	13	-0.100622	-0.098953
62.500000	14	-0.100082	-0.098319
62.500000	15	-0.099148	-0.097296
62.500000	16	-0.097822	-0.095890
62.500000	17	-0.096111	-0.094105
62.500000	18	-0.094020	-0.091949
62.500000	19	-0.091558	-0.089429
62.500000	20	-0.088734	-0.086557
62.500000	21	-0.085561	-0.083344
62.500000	22	-0.082050	-0.079801
62.500000	23	-0.078215	-0.075944
62.500000	24	-0.074071	-0.071786
62.500000	25	-0.069635	-0.067346
62.500000	26	-0.064924	-0.062639
62.500000	27	-0.059957	-0.057686
62.500000	28	-0.054753	-0.052505
62.500000	29	-0.049333	-0.047116
62.500000	30	-0.043719	-0.041542
62.500000	31	-0.037932	-0.035804
62.500000	32	-0.031995	-0.029924
62.500000	33	-0.025932	-0.023926
62.500000	34	-0.019767	-0.017834
62.500000	35	-0.013524	-0.011672
62.500000	36	-0.007227	-0.005463
62.500000	37	-0.000902	0.000767
62.500000	38	0.005427	0.006994
62.500000	39	0.011735	0.013194
62.500000	40	0.017996	0.019341
62.500000	41	0.024186	0.025412
62.500000	42	0.030280	0.031383
62.500000	43	0.036255	0.037230
62.500000	44	0.042087	0.042930
62.500000	45	0.047753	0.048461
62.500000	46	0.053231	0.053800
62.500000	47	0.058498	0.058927
62.500000	48	0.063535	0.063821
62.500000	49	0.068320	0.068464
62.500000	50	0.072836	0.072836
62.500000	51	0.077065	0.076921
62.500000	52	0.080990	0.080703
62.500000	53	0.084595	0.084166
62.500000	54	0.087866	0.087296
62.500000	55	0.090790	0.090083
62.500000	56	0.093356	0.092513
62.500000	57	0.095553	0.094579
62.500000	58	0.097374	0.096271
62.500000	59	0.098810	0.097584
62.500000	60	0.099856	0.098511
62.500000	61	0.100508	0.099049
62.500000	62	0.100764	0.099197
62.500000	63	0.100622	0.098953
62.500000	64	0.100082	0.098319
62.500000	65	0.099148	0.097296
62.500000	66	0.097822	0.095890
62.500000	67	0.096111	0.094105
62.500000	68	0.094020	0.091949
62.500000	69	0.091558	0.089429
62.500000	70	0.088734	0.086557
62.500000	71	0.085561	0.083344
62.500000	72	0.082050	0.079801
62.500000	73	0.078215	0.075944
62.500000	74	0.074071	0.071786
62.500000	75	0.069635	0.067346
62.500000	76	0.064924	0.062639
62.500000	77	0.059957	0.057686
62.500000	78	0.054753	0.052505
62.500000	79	0.049333	0.047116
62.500000	80	0.043719	0.041542
62.500000	81	0.037932	0.035804
62.500000	82	0.031995	0.029924
62.500000	83	0.025932	0.023926
62.500000	84	0.019767	0.017834
62.500000	85	0.013524	0.011672
62.500000	86	0.007227	0.005463
62.500000	87	0.000902	-0.000767
62.500000	88	-0.005427	-0.006994
62.500000	89	-0.011735	-0.013194
62.500000	90	-0.017996	-0.019341
62.500000	91	-0.024186	-0.025412
62.500000	92	-0.030280	-0.031383
62.500000	93	-0.036255	-0.037230
62.500000	94	-0.042087	-0.042930
62.500000	95	-0.047753	-0.048461
62.500000	96	-0.053231	-0.053800
62.500000	97	-0.058498	-0.058927
62.500000	98	-0.063535	-0.063821
62.500000	99	-0.068320	-0.068464
62.500000	100	-0.072836	-0.072836
62.500000	101	-0.077065	-0.076921
62.500000	102	-0.080990	-0.080703
62.500000	103	-0.084595	-0.084166
62.500000	104	-0.087866	-0.087296
62.500000	105	-0.090790	-0.090083
62.500000	106	-0.093356	-0.092513
62.500000	107	-0.095553	-0.094579
62.500000	108	-0.097374	-0.096271
62.500000	109	-0.098810	-0.097584
62.500000	110	-0.099856	-0.098511
62.500000	111	-0.100508	-0.099049
62.500000	112	-0.100764	-0.099197
62.500000	113	-0.100622	-0.098953
62.500000	114	-0.100082	-0.098319
62.500000	115	-0.099148	-0.097296
62.500000	116	-0.097822	-0.095890
62.500000	117	-0.096111	-0.094105
62.500000	118	-0.094020	-0.091949
62.500000	119	-0.091558	-0.089429
62.500000	120	-0.088734	-0.086557
62.500000	121	-0.085561	-0.083344
62.500000	122	-0.082050	-0.079801
62.500000	123	-0.078215	-0.075944
62.500000	124	-0.074071	-0.071786
62.500000	125	-0.069635	-0.067346
62.500000	126	-0.064924	-0.062639
62.500000	127	-0.059957	-0.057686
62.500000	128	-0.054753	-0.052505
62.500000	129	-0.049333	-0.047116
62.500000	130	-0.043719	-0.041542
62.500000	131	-0.037932	-0.035804
62.500000	132	-0.031995	-0.029924
62.500000	133	-0.025932	-0.023926
62.500000	134	-0.019767	-0.017834
62.500000	135	-0.013524	-0.011672
62.500000	136	-0.007227	-0.005463
62.500000	137	-0.000902	0.000767
62.500000	138	0.005427	0.006994
62.500000	139	0.011735	0.013194
62.500000	140	0.017996	0.019341
62.500000	141	0.024186	0.025412
62.500000	142	0.030280	0.031383
62.500000	143	0.036255	0.037230
62.500000	144	0.042087	0.042930
62.500000	145	0.047753	0.048461
62.500000	146	0.053231	0.053800
62.500000	147	0.058498	0.058927
62.500000	148	0.063535	0.063821
62.500000	149	0.068320	0.068464
62.500000	150	0.072836	0.072836
62.500000	151	0.077065	0.076921
62.500000	152	0.080990	0.080703
62.500000	153	0.084595	0.084166
62.500000	154	0.087866	0.087296
62.500000	155	0.090790	0.090083
62.500000	156	0.093356	0.092513
62.500000	157	0.095553	0.094579
62.500000	158	0.097374	0.096271
62.500000	159	0.098810	0.097584
62.500000	160	0.099856	0.098511
62.500000	161	0.100508	0.099049
62.500000	162	0.100764	0.099197
62.500000	163	0.100622	0.098953
62.500000	164	0.100082	0.098319
62.500000	165	0.099148	0.097296
62.500000	166	0.097822	0.095890
62.500000	167	0.096111	0.094105
62.500000	168	0.094020	0.091949
62.500000	169	0.091558	0.089429
62.500000	170	0.088734	0.086557
62.500000	171	0.085561	0.083344
62.500000	172	0.082050	0.079801
62.500000	173	0.078215	0.075944
62.500000	174	0.074071	0.071786
62.500000	175	0.069635	0.067346
62.500000	176	0.064924	0.062639
62.500000	177	0.059957	0.057686
62.500000	178	0.054753	0.052505
62.500000	179	0.049333	0.047116
62.500000	180	0.043719	0.041542
62.500000	181	0.037932	0.035804
62.500000	182	0.031995	0.029924
62.500000	183	0.025932	0.023926
62.500000	184	0.019767	0.017834
62.500000	185	0.013524	0.011672
62.500000	186	0.007227	0.005463
62.500000	187	0.000902	-0.000767
62.500000	188	-0.005427	-0.006994
62.500000	189	-0.011735	-0.013194
62.500000	190	-0.017996	-0.019341
62.500000	191	-0.024186	-0.025412
62.500000	192	-0.030280	-0.031383
62.500000	193	-0.036255	-0.037230
62.500000	194	-0.042087	-0.042930
62.500000	195	-0.047753	-0.048461
62.500000	196	-0.053231	-0.053800
62.500000	197	-0.058498	-0.058927
62.500000	198	-0.063535	-0.063821
62.500000	199	-0.068320	-0.068464
65.000000	0	-0.082649	-0.082649
65.000000	1	-0.086099	-0.085936
65.000000	2	-0.089210	-0.088884
65.000000	3	-0.091969	-0.091482
65.000000	4	-0.094364	-0.093718
65.000000	5	-0.096387	-0.095585
65.000000	6	-0.098030	-0.097074
65.000000	7	-0.099286	-0.098180
65.000000	8	-0.100150	-0.098899
65.000000	9	-0.100619	-0.099227
65.000000	10	-0.100691	-0.099164
65.000000	11	-0.100365	-0.098710
65.000000	12	-0.099643	-0.097865
65.000000	13	-0.098528	-0.096635
65.000000	14	-0.097025	-0.095023
65.000000	15	-0.095138	-0.093037
65.000000	16	-0.092876	-0.090683
65.000000	17	-0.090247	-0.087971
65.000000	18	-0.087262	-0.084912
65.000000	19	-0.083933	-0.081518
65.000000	20	-0.080272	-0.077802
65.000000	21	-0.076295	-0.073779
65.000000	22	-0.072017	-0.069465
65.000000	23	-0.067454	-0.064877
65.000000	24	-0.062625	-0.060033
65.000000	25	-0.057549	-0.054952
65.000000	26	-0.052246	-0.049654
65.000000	27	-0.046737	-0.044160
65.000000	28	-0.041043	-0.038491
65.000000	29	-0.035187	-0.032671
65.000000	30	-0.029192	-0.026722
65.000000	31	-0.023083	-0.020668
65.000000	32	-0.016882	-0.014532
65.000000	33	-0.010614	-0.008338
65.000000	34	-0.004305	-0.002112
65.000000	35	0.002022	0.004123
65.000000	36	0.008340	0.010341
65.000000	37	0.014626	0.016519
65.000000	38	0.020853	0.022631
65.000000	39	0.026999	0.028655
65.000000	40	0.033038	0.034565
65.000000	41	0.038946	0.040338
65.000000	42	0.044701	0.045953
65.000000	43	0.050280	0.051386
65.000000	44	0.055660	0.056616
65.000000	45	0.060820	0.061623
65.000000	46	0.065740	0.066386
65.000000	47	0.070401	0.070888
65.000000	48	0.074784	0.075110
65.000000	49	0.078872	0.079035
65.000000	50	0.082649	0.082649
65.000000	51	0.086099	0.085936
65.000000	52	0.089210	0.088884
65.000000	53	0.091969	0.091482
65.000000	54	0.094364	0.093718
65.000000	55	0.096387	0.095585
65.000000	56	0.098030	0.097074
65.000000	57	0.099286	0.098180
65.000000	58	0.100150	0.098899
65.000000	59	0.100619	0.099227
65.000000	60	0.100691	0.099164
65.000000	61	0.100365	0.098710
65.000000	62	0.099643	0.097865
65.000000	63	0.098528	0.096635
65.000000	64	0.097025	0.095023
