x1,x2,(E1=10.0865 E2=10.7422),(E1=10.7422 E2=10.0865)
9.89899,-14.3424,2.42785e-05,2.42785e-05
9.89899,-13.9384,9.52015e-05,9.52015e-05
9.89899,-13.5344,0.000138902,0.000138902
9.89899,-13.1303,0.000113447,0.000113447
9.89899,-12.7263,4.56072e-05,4.56072e-05
9.89899,-12.3222,1.33358e-06,1.33358e-06
9.89899,-11.9182,2.18575e-05,2.18575e-05
9.89899,-11.5142,8.489e-05,8.489e-05
9.89899,-11.1101,0.000126545,0.000126545
9.89899,-10.7061,0.000103514,0.000103514
9.89899,-10.302,3.75993e-05,3.75993e-05
9.89899,-9.89799,8.76807e-09,8.76807e-09
9.89899,-9.49395,4.74138e-05,4.74138e-05
9.89899,-9.08991,0.00016652,0.00016652
9.89899,-8.68587,0.000278178,0.000278178
9.89899,-8.28183,0.000300163,0.000300163
9.89899,-7.87779,0.00021549,0.00021549
9.89899,-7.47375,8.71648e-05,8.71648e-05
9.89899,-7.06971,6.29345e-06,6.29345e-06
9.89899,-6.66567,1.8163e-05,1.8163e-05
9.89899,-6.26163,8.94483e-05,8.94483e-05
9.89899,-5.85759,0.000143011,0.000143011
9.89899,-5.45355,0.000127558,0.000127558
9.89899,-5.04951,6.01352e-05,6.01352e-05
9.89899,-4.64546,9.85552e-06,9.85552e-06
9.89899,-4.24142,3.21041e-05,3.21041e-05
9.89899,-3.83738,4.2487e-05,4.2487e-05
9.89899,-3.43334,3.03851e-06,3.03851e-06
9.89899,-3.0293,5.68745e-05,5.68745e-05
9.89899,-2.62526,7.7393e-06,7.7393e-06
9.89899,-2.22122,3.42724e-05,3.42724e-05
9.89899,-1.81718,3.95355e-05,3.95355e-05
9.89899,-1.41314,4.28629e-06,4.28629e-06
9.89899,-1.0091,5.65735e-05,5.65735e-05
9.89899,-0.605061,5.99576e-06,5.99576e-06
9.89899,-0.20102,3.65497e-05,3.65497e-05
9.89899,0.20302,3.69702e-05,3.69702e-05
9.89899,0.607061,5.72322e-06,5.72322e-06
9.89899,1.0111,5.65689e-05,5.65689e-05
9.89899,1.41514,4.52302e-06,4.52302e-06
9.89899,1.81918,3.90906e-05,3.90906e-05
9.89899,2.22322,3.46811e-05,3.46811e-05
9.89899,2.62726,7.42233e-06,7.42233e-06
9.89899,3.0313,5.68653e-05,5.68653e-05
9.89899,3.43534,3.24414e-06,3.24414e-06
9.89899,3.83938,4.20101e-05,4.20101e-05
9.89899,4.24342,3.25163e-05,3.25163e-05
9.89899,4.64746,9.48332e-06,9.48332e-06
9.89899,5.05151,6.04946e-05,6.04946e-05
9.89899,5.45555,0.000127797,0.000127797
9.89899,5.85959,0.000142884,0.000142884
9.89899,6.26363,8.9057e-05,8.9057e-05
9.89899,6.66767,1.78885e-05,1.78885e-05
9.89899,7.07171,6.46876e-06,6.46876e-06
9.89899,7.47575,8.77647e-05,8.77647e-05
9.89899,7.87979,0.000216122,0.000216122
9.89899,8.28383,0.000300377,0.000300377
9.89899,8.68787,0.000277833,0.000277833
9.89899,9.09191,0.000165894,0.000165894
9.89899,9.49595,4.69661e-05,4.69661e-05
9.89899,9.89999,2.80259e-10,2.80259e-10
9.89899,10.304,3.79006e-05,3.79006e-05
9.89899,10.7081,0.000103756,0.000103756
9.89899,11.1121,0.000126466,0.000126466
9.89899,11.5162,8.4564e-05,8.4564e-05
9.89899,11.9202,2.16036e-05,2.16036e-05
9.89899,12.3242,1.40291e-06,1.40291e-06
9.89899,12.7283,4.59374e-05,4.59374e-05
9.89899,13.1323,0.000113716,0.000113716
9.89899,13.5364,0.000138833,0.000138833
9.89899,13.9404,9.48382e-05,9.48382e-05
9.89899,14.3444,2.39744e-05,2.39744e-05
9.89899,14.7485,2.89052e-06,2.89052e-06
9.89899,15.1525,7.35188e-05,7.35188e-05
9.89899,15.5566,0.000200625,0.000200625
9.89899,15.9606,0.000295556,0.000295556
9.89899,16.3646,0.000287804,0.000287804
9.89899,16.7687,0.000183351,0.000183351
9.89899,17.1727,5.94873e-05,5.94873e-05
9.89899,17.5768,6.76107e-07,6.76107e-07
9.89899,17.9808,3.09022e-05,3.09022e-05
9.89899,18.3848,9.99953e-05,9.99953e-05
9.89899,18.7889,0.00013334,0.00013334
9.89899,19.1929,9.90099e-05,9.90099e-05
9.89899,19.597,3.26726e-05,3.26726e-05
9.89899,20.001,0,0
10.303,-19.999,1.06089e-10,1.06089e-10
10.303,-19.595,1.55356e-05,1.55356e-05
10.303,-19.1909,4.31013e-05,4.31013e-05
10.303,-18.7869,4.75842e-05,4.75842e-05
10.303,-18.3828,2.04568e-05,2.04568e-05
10.303,-17.9788,1.41617e-07,1.41617e-07
10.303,-17.5748,4.52386e-05,4.52386e-05
10.303,-17.1707,0.000179916,0.000179916
10.303,-16.7667,0.000359636,0.000359636
10.303,-16.3626,0.000491628,0.000491628
10.303,-15.9586,0.000498614,0.000498614
10.303,-15.5546,0.000375897,0.000375897
10.303,-15.1505,0.000195297,0.000195297
10.303,-14.7465,5.24844e-05,5.24844e-05
10.303,-14.3424,4.02218e-07,4.02218e-07
10.303,-13.9384,2.12532e-05,2.12532e-05
10.303,-13.5344,5.52596e-05,5.52596e-05
10.303,-13.1303,5.66061e-05,5.66061e-05
10.303,-12.7263,2.70899e-05,2.70899e-05
10.303,-12.3222,1.93823e-06,1.93823e-06
10.303,-11.9182,6.95792e-06,6.95792e-06
10.303,-11.5142,3.08954e-05,3.08954e-05
10.303,-11.1101,3.99654e-05,3.99654e-05
10.303,-10.7061,1.9506e-05,1.9506e-05
10.303,-10.302,4.82014e-08,4.82014e-08
10.303,-9.89799,3.79613e-05,3.79613e-05
10.303,-9.49395,0.000163241,0.000163241
10.303,-9.08991,0.000340315,0.000340315
10.303,-8.68587,0.000480566,0.000480566
10.303,-8.28183,0.000502102,0.000502102
10.303,-7.87779,0.0003905,0.0003905
10.303,-7.47375,0.000210844,0.000210844
10.303,-7.06971,6.05538e-05,6.05538e-05
10.303,-6.66567,9.11955e-07,9.11955e-07
10.303,-6.26163,2.15304e-05,2.15304e-05
10.303,-5.85759,6.26427e-05,6.26427e-05
10.303,-5.45355,7.13073e-05,7.13073e-05
10.303,-5.04951,4.16761e-05,4.16761e-05
10.303,-4.64546,4.58969e-06,4.58969e-06
10.303,-4.24142,2.42004e-05,2.42004e-05
10.303,-3.83738,2.59199e-05,2.59199e-05
10.303,-3.43334,3.13096e-06,3.13096e-06
10.303,-3.0293,3.73024e-05,3.73024e-05
10.303,-2.62526,3.87231e-06,3.87231e-06
10.303,-2.22122,2.3529e-05,2.3529e-05
10.303,-1.81718,2.41629e-05,2.41629e-05
10.303,-1.41314,3.27676e-06,3.27676e-06
10.303,-1.0091,3.59816e-05,3.59816e-05
10.303,-0.605061,3.52481e-06,3.52481e-06
10.303,-0.20102,2.33301e-05,2.33301e-05
10.303,0.20302,2.34757e-05,2.34757e-05
10.303,0.607061,3.42537e-06,3.42537e-06
10.303,1.0111,3.59244e-05,3.59244e-05
10.303,1.41514,3.36637e-06,3.36637e-06
10.303,1.81918,2.39302e-05,2.39302e-05
10.303,2.22322,2.36178e-05,2.36178e-05
10.303,2.62726,3.7441e-06,3.7441e-06
10.303,3.0313,3.71375e-05,3.71375e-05
10.303,3.43534,3.22718e-06,3.22718e-06
10.303,3.83938,2.55776e-05,2.55776e-05
10.303,4.24342,2.42703e-05,2.42703e-05
10.303,4.64746,4.41067e-06,4.41067e-06
10.303,5.05151,4.18649e-05,4.18649e-05
10.303,5.45555,7.13566e-05,7.13566e-05
10.303,5.85959,6.24563e-05,6.24563e-05
10.303,6.26363,2.12797e-05,2.12797e-05
10.303,6.66767,9.41417e-07,9.41417e-07
10.303,7.07171,6.10936e-05,6.10936e-05
10.303,7.47575,0.000211772,0.000211772
10.303,7.87979,0.000391368,0.000391368
10.303,8.28383,0.000502437,0.000502437
10.303,8.68787,0.000480202,0.000480202
10.303,9.09191,0.000339506,0.000339506
10.303,9.49595,0.000162454,0.000162454
10.303,9.89999,3.75389e-05,3.75389e-05
10.303,10.304,1.82413e-10,1.82413e-10
10.303,10.7081,1.95911e-05,1.95911e-05
10.303,11.1121,3.99518e-05,3.99518e-05
10.303,11.5162,3.07594e-05,3.07594e-05
10.303,11.9202,6.85401e-06,6.85401e-06
10.303,12.3242,1.99615e-06,1.99615e-06
10.303,12.7283,2.72521e-05,2.72521e-05
10.303,13.1323,5.66747e-05,5.66747e-05
10.303,13.5364,5.51121e-05,5.51121e-05
10.303,13.9404,2.1018e-05,2.1018e-05
10.303,14.3444,4.03041e-07,4.03041e-07
10.303,14.7485,5.29736e-05,5.29736e-05
10.303,15.1525,0.000196199,0.000196199
10.303,15.5566,0.000376794,0.000376794
10.303,15.9606,0.00049902,0.00049902
10.303,16.3646,0.00049133,0.00049133
10.303,16.7687,0.000358845,0.000358845
10.303,17.1727,0.000179099,0.000179099
10.303,17.5768,4.47737e-05,4.47737e-05
10.303,17.9808,8.19899e-08,8.19899e-08
10.303,18.3848,2.05705e-05,2.05705e-05
10.303,18.7889,4.76091e-05,4.76091e-05
10.303,19.1929,4.29721e-05,4.29721e-05
10.303,19.597,1.53929e-05,1.53929e-05
10.303,20.001,0,0
10.7071,-19.999,4.09983e-11,4.09983e-11
10.7071,-19.595,5.76975e-06,5.76975e-06
10.7071,-19.1909,1.37818e-05,1.37818e-05
10.7071,-18.7869,9.78797e-06,9.78797e-06
10.7071,-18.3828,1.53945e-07,1.53945e-07
10.7071,-17.9788,2.03002e-05,2.03002e-05
10.7071,-17.5748,0.000110844,0.000110844
10.7071,-17.1707,0.000277434,0.000277434
10.7071,-16.7667,0.00046957,0.00046957
10.7071,-16.3626,0.000601932,0.000601932
10.7071,-15.9586,0.000607284,0.000607284
10.7071,-15.5546,0.000482103,0.000482103
10.7071,-15.1505,0.000289477,0.000289477
10.7071,-14.7465,0.000116774,0.000116774
10.7071,-14.3424,2.06936e-05,2.06936e-05
10.7071,-13.9384,4.32603e-07,4.32603e-07
10.7071,-13.5344,1.47751e-05,1.47751e-05
10.7071,-13.1303,2.31109e-05,2.31109e-05
10.7071,-12.7263,1.41955e-05,1.41955e-05
10.7071,-12.3222,2.17979e-06,2.17979e-06
10.7071,-11.9182,1.02208e-06,1.02208e-06
10.7071,-11.5142,6.69077e-06,6.69077e-06
10.7071,-11.1101,5.71796e-06,5.71796e-06
10.7071,-10.7061,6.69928e-08,6.69928e-08
10.7071,-10.302,1.96918e-05,1.96918e-05
10.7071,-9.89799,0.000103955,0.000103955
10.7071,-9.49395,0.000263058,0.000263058
10.7071,-9.08991,0.000453178,0.000453178
10.7071,-8.68587,0.000591964,0.000591964
10.7071,-8.28183,0.000608626,0.000608626
10.7071,-7.87779,0.000492289,0.000492289
10.7071,-7.47375,0.000300903,0.000300903
10.7071,-7.06971,0.000122992,0.000122992
10.7071,-6.66567,2.13721e-05,2.13721e-05
10.7071,-6.26163,8.23888e-07,8.23888e-07
10.7071,-5.85759,2.03915e-05,2.03915e-05
10.7071,-5.45355,3.44592e-05,3.44592e-05
10.7071,-5.04951,2.62165e-05,2.62165e-05
10.7071,-4.64546,1.67034e-06,1.67034e-06
10.7071,-4.24142,1.66187e-05,1.66187e-05
10.7071,-3.83738,1.40509e-05,1.40509e-05
10.7071,-3.43334,2.81703e-06,2.81703e-06
10.7071,-3.0293,2.20587e-05,2.20587e-05
10.7071,-2.62526,1.58792e-06,1.58792e-06
10.7071,-2.22122,1.4649e-05,1.4649e-05
10.7071,-1.81718,1.3128e-05,1.3128e-05
10.7071,-1.41314,2.28179e-06,2.28179e-06
10.7071,-1.0091,2.05235e-05,2.05235e-05
10.7071,-0.605061,1.8225e-06,1.8225e-06
10.7071,-0.20102,1.33644e-05,1.33644e-05
10.7071,0.20302,1.33645e-05,1.33645e-05
10.7071,0.607061,1.8125e-06,1.8125e-06
10.7071,1.0111,2.04539e-05,2.04539e-05
10.7071,1.41514,2.28231e-06,2.28231e-06
10.7071,1.81918,1.30282e-05,1.30282e-05
10.7071,2.22322,1.45734e-05,1.45734e-05
10.7071,2.62726,1.55521e-06,1.55521e-06
10.7071,3.0313,2.18531e-05,2.18531e-05
10.7071,3.43534,2.82705e-06,2.82705e-06
10.7071,3.83938,1.38306e-05,1.38306e-05
10.7071,4.24342,1.65022e-05,1.65022e-05
10.7071,4.64746,1.60158e-06,1.60158e-06
10.7071,5.05151,2.62938e-05,2.62938e-05
10.7071,5.45555,3.44233e-05,3.44233e-05
10.7071,5.85959,2.02374e-05,2.02374e-05
10.7071,6.26363,7.34231e-07,7.34231e-07
10.7071,6.66767,2.16184e-05,2.16184e-05
10.7071,7.07171,0.000123711,0.000123711
10.7071,7.47575,0.000301929,0.000301929
10.7071,7.87979,0.000493201,0.000493201
10.7071,8.28383,0.000608997,0.000608997
10.7071,8.68787,0.000591639,0.000591639
10.7071,9.09191,0.00045236,0.00045236
10.7071,9.49595,0.000262159,0.000262159
10.7071,9.89999,0.000103317,0.000103317
10.7071,10.304,1.94057e-05,1.94057e-05
10.7071,10.7081,7.3814e-11,7.3814e-11
10.7071,11.1121,5.69227e-06,5.69227e-06
10.7071,11.5162,6.6383e-06,6.6383e-06
10.7071,11.9202,9.90729e-07,9.90729e-07
10.7071,12.3242,2.21799e-06,2.21799e-06
10.7071,12.7283,1.42568e-05,1.42568e-05
10.7071,13.1323,2.30905e-05,2.30905e-05
10.7071,13.5364,1.46485e-05,1.46485e-05
10.7071,13.9404,3.51527e-07,3.51527e-07
10.7071,14.3444,2.09159e-05,2.09159e-05
10.7071,14.7485,0.000117454,0.000117454
10.7071,15.1525,0.000290484,0.000290484
10.7071,15.5566,0.000483039,0.000483039
10.7071,15.9606,0.000607711,0.000607711
10.7071,16.3646,0.000601658,0.000601658
10.7071,16.7687,0.000468768,0.000468768
10.7071,17.1727,0.000276513,0.000276513
10.7071,17.5768,0.000110173,0.000110173
10.7071,17.9808,2.00026e-05,2.00026e-05
10.7071,18.3848,1.04771e-07,1.04771e-07
10.7071,18.7889,9.78879e-06,9.78879e-06
10.7071,19.1929,1.37354e-05,1.37354e-05
10.7071,19.597,5.71338e-06,5.71338e-06
10.7071,20.001,0,0
11.1111,-19.999,1.29959e-11,1.29959e-11
11.1111,-19.595,1.71788e-06,1.71788e-06
11.1111,-19.1909,3.13854e-06,3.13854e-06
11.1111,-18.7869,5.9714e-07,5.9714e-07
11.1111,-18.3828,4.05363e-06,4.05363e-06
11.1111,-17.9788,3.93116e-05,3.93116e-05
11.1111,-17.5748,0.00013068,0.00013068
11.1111,-17.1707,0.000275237,0.000275237
11.1111,-16.7667,0.000431281,0.000431281
11.1111,-16.3626,0.000535201,0.000535201
11.1111,-15.9586,0.000538492,0.000538492
11.1111,-15.5546,0.000438883,0.000438883
11.1111,-15.1505,0.000282206,0.000282206
11.1111,-14.7465,0.000133388,0.000133388
11.1111,-14.3424,3.81511e-05,3.81511e-05
11.1111,-13.9384,2.62209e-06,2.62209e-06
11.1111,-13.5344,2.23419e-06,2.23419e-06
11.1111,-13.1303,7.94869e-06,7.94869e-06
11.1111,-12.7263,6.66763e-06,6.66763e-06
11.1111,-12.3222,1.85217e-06,1.85217e-06
11.1111,-11.9182,8.20445e-09,8.20445e-09
11.1111,-11.5142,5.08975e-07,5.08975e-07
11.1111,-11.1101,4.60918e-08,4.60918e-08
11.1111,-10.7061,5.77094e-06,5.77094e-06
11.1111,-10.302,4.01249e-05,4.01249e-05
11.1111,-9.89799,0.000126802,0.000126802
11.1111,-9.49395,0.000265957,0.000265957
11.1111,-9.08991,0.00042025,0.00042025
11.1111,-8.68587,0.000527986,0.000527986
11.1111,-8.28183,0.000538347,0.000538347
11.1111,-7.87779,0.0004443,0.0004443
11.1111,-7.47375,0.000288334,0.000288334
11.1111,-7.06971,0.000136095,0.000136095
11.1111,-6.66567,3.72477e-05,3.72477e-05
11.1111,-6.26163,1.58154e-06,1.58154e-06
11.1111,-5.85759,4.80931e-06,4.80931e-06
11.1111,-5.45355,1.47652e-05,1.47652e-05
11.1111,-5.04951,1.47612e-05,1.47612e-05
11.1111,-4.64546,4.81075e-07,4.81075e-07
11.1111,-4.24142,1.00988e-05,1.00988e-05
11.1111,-3.83738,6.84301e-06,6.84301e-06
11.1111,-3.43334,2.09207e-06,2.09207e-06
11.1111,-3.0293,1.17237e-05,1.17237e-05
11.1111,-2.62526,5.49582e-07,5.49582e-07
11.1111,-2.22122,8.17086e-06,8.17086e-06
11.1111,-1.81718,6.40869e-06,6.40869e-06
11.1111,-1.41314,1.40272e-06,1.40272e-06
11.1111,-1.0091,1.05292e-05,1.05292e-05
11.1111,-0.605061,8.43596e-07,8.43596e-07
11.1111,-0.20102,6.88567e-06,6.88567e-06
11.1111,0.20302,6.84318e-06,6.84318e-06
11.1111,0.607061,8.60335e-07,8.60335e-07
11.1111,1.0111,1.04745e-05,1.04745e-05
11.1111,1.41514,1.37206e-06,1.37206e-06
11.1111,1.81918,6.37358e-06,6.37358e-06
11.1111,2.22322,8.06227e-06,8.06227e-06
11.1111,2.62726,5.48162e-07,5.48162e-07
11.1111,3.0313,1.15593e-05,1.15593e-05
11.1111,3.43534,2.06243e-06,2.06243e-06
11.1111,3.83938,6.71799e-06,6.71799e-06
11.1111,4.24342,9.94485e-06,9.94485e-06
11.1111,4.64746,4.59551e-07,4.59551e-07
11.1111,5.05151,1.47834e-05,1.47834e-05
11.1111,5.45555,1.47172e-05,1.47172e-05
11.1111,5.85959,4.71942e-06,4.71942e-06
11.1111,6.26363,1.5931e-06,1.5931e-06
11.1111,6.66767,3.75416e-05,3.75416e-05
11.1111,7.07171,0.00013674,0.00013674
11.1111,7.47575,0.000289184,0.000289184
11.1111,7.87979,0.000445037,0.000445037
11.1111,8.28383,0.000538656,0.000538656
11.1111,8.68787,0.000527748,0.000527748
11.1111,9.09191,0.000419606,0.000419606
11.1111,9.49595,0.000265205,0.000265205
11.1111,9.89999,0.000126209,0.000126209
11.1111,10.304,3.97928e-05,3.97928e-05
11.1111,10.7081,5.63947e-06,5.63947e-06
11.1111,11.1121,1.4157e-11,1.4157e-11
11.1111,11.5162,4.81919e-07,4.81919e-07
11.1111,11.9202,1.38864e-10,1.38864e-10
11.1111,12.3242,1.87204e-06,1.87204e-06
11.1111,12.7283,6.68384e-06,6.68384e-06
11.1111,13.1323,7.91352e-06,7.91352e-06
11.1111,13.5364,2.163e-06,2.163e-06
11.1111,13.9404,2.6387e-06,2.6387e-06
11.1111,14.3444,3.84284e-05,3.84284e-05
11.1111,14.7485,0.000134007,0.000134007
11.1111,15.1525,0.000283043,0.000283043
11.1111,15.5566,0.000439634,0.000439634
11.1111,15.9606,0.000538836,0.000538836
11.1111,16.3646,0.000534996,0.000534996
11.1111,16.7687,0.000430646,0.000430646
11.1111,17.1727,0.000274469,0.000274469
11.1111,17.5768,0.000130064,0.000130064
11.1111,17.9808,3.89701e-05,3.89701e-05
11.1111,18.3848,3.93233e-06,3.93233e-06
11.1111,18.7889,5.68417e-07,5.68417e-07
11.1111,19.1929,3.11767e-06,3.11767e-06
11.1111,19.597,1.69776e-06,1.69776e-06
11.1111,20.001,0,0
11.5152,-19.999,4.1451e-12,4.1451e-12
11.5152,-19.595,5.1661e-07,5.1661e-07
11.5152,-19.1909,7.01126e-07,7.01126e-07
11.5152,-18.7869,3.52145e-08,3.52145e-08
11.5152,-18.3828,5.1088e-06,5.1088e-06
11.5152,-17.9788,2.99446e-05,2.99446e-05
11.5152,-17.5748,8.65358e-05,8.65358e-05
11.5152,-17.1707,0.000171586,0.000171586
11.5152,-16.7667,0.000261091,0.000261091
11.5152,-16.3626,0.000319874,0.000319874
11.5152,-15.9586,0.000321491,0.000321491
11.5152,-15.5546,0.000264771,0.000264771
11.5152,-15.1505,0.000174788,0.000174788
11.5152,-14.7465,8.74035e-05,8.74035e-05
11.5152,-14.3424,2.87142e-05,2.87142e-05
11.5152,-13.9384,3.69705e-06,3.69705e-06
11.5152,-13.5344,2.57471e-07,2.57471e-07
11.5152,-13.1303,2.72366e-06,2.72366e-06
11.5152,-12.7263,2.87754e-06,2.87754e-06
11.5152,-12.3222,1.08677e-06,1.08677e-06
11.5152,-11.9182,7.97614e-08,7.97614e-08
11.5152,-11.5142,1.52329e-08,1.52329e-08
11.5152,-11.1101,5.13088e-07,5.13088e-07
11.5152,-10.7061,6.7121e-06,6.7121e-06
11.5152,-10.302,3.09345e-05,3.09345e-05
11.5152,-9.89799,8.49058e-05,8.49058e-05
11.5152,-9.49395,0.00016696,0.00016696
11.5152,-9.08991,0.000255368,0.000255368
11.5152,-8.68587,0.000315956,0.000315956
11.5152,-8.28183,0.000321085,0.000321085
11.5152,-7.87779,0.000267127,0.000267127
11.5152,-7.47375,0.000177426,0.000177426
11.5152,-7.06971,8.82168e-05,8.82168e-05
11.5152,-6.66567,2.76396e-05,2.76396e-05
11.5152,-6.26163,2.58243e-06,2.58243e-06
11.5152,-5.85759,1.12229e-06,1.12229e-06
11.5152,-5.45355,5.99072e-06,5.99072e-06
11.5152,-5.04951,7.10483e-06,7.10483e-06
11.5152,-4.64546,1.40022e-07,1.40022e-07
11.5152,-4.24142,5.06648e-06,5.06648e-06
11.5152,-3.83738,3.02217e-06,3.02217e-06
11.5152,-3.43334,1.15798e-06,1.15798e-06
11.5152,-3.0293,5.45948e-06,5.45948e-06
11.5152,-2.62526,1.89317e-07,1.89317e-07
11.5152,-2.22122,3.91206e-06,3.91206e-06
11.5152,-1.81718,2.83456e-06,2.83456e-06
11.5152,-1.41314,7.08025e-07,7.08025e-07
11.5152,-1.0091,4.80136e-06,4.80136e-06
11.5152,-0.605061,3.60618e-07,3.60618e-07
11.5152,-0.20102,3.14798e-06,3.14798e-06
11.5152,0.20302,3.11691e-06,3.11691e-06
11.5152,0.607061,3.73818e-07,3.73818e-07
11.5152,1.0111,4.77127e-06,4.77127e-06
11.5152,1.41514,6.84444e-07,6.84444e-07
11.5152,1.81918,2.8228e-06,2.8228e-06
11.5152,2.22322,3.84219e-06,3.84219e-06
11.5152,2.62726,1.91721e-07,1.91721e-07
11.5152,3.0313,5.36789e-06,5.36789e-06
11.5152,3.43534,1.1323e-06,1.1323e-06
11.5152,3.83938,2.96204e-06,2.96204e-06
11.5152,4.24342,4.96734e-06,4.96734e-06
11.5152,4.64746,1.33258e-07,1.33258e-07
11.5152,5.05151,7.10976e-06,7.10976e-06
11.5152,5.45555,5.96144e-06,5.96144e-06
11.5152,5.85959,1.08131e-06,1.08131e-06
11.5152,6.26363,2.61018e-06,2.61018e-06
11.5152,6.66767,2.78307e-05,2.78307e-05
11.5152,7.07171,8.86015e-05,8.86015e-05
11.5152,7.47575,0.000177918,0.000177918
11.5152,7.87979,0.000267549,0.000267549
11.5152,8.28383,0.000321264,0.000321264
11.5152,8.68787,0.000315825,0.000315825
11.5152,9.09191,0.000255004,0.000255004
11.5152,9.49595,0.000166523,0.000166523
11.5152,9.89999,8.45485e-05,8.45485e-05
11.5152,10.304,3.07205e-05,3.07205e-05
11.5152,10.7081,6.61708e-06,6.61708e-06
11.5152,11.1121,4.7782e-07,4.7782e-07
11.5152,11.5162,1.31862e-13,1.31862e-13
11.5152,11.9202,7.69105e-08,7.69105e-08
11.5152,12.3242,1.09539e-06,1.09539e-06
11.5152,12.7283,2.8809e-06,2.8809e-06
11.5152,13.1323,2.7021e-06,2.7021e-06
11.5152,13.5364,2.26701e-07,2.26701e-07
11.5152,13.9404,3.72745e-06,3.72745e-06
11.5152,14.3444,2.88964e-05,2.88964e-05
11.5152,14.7485,8.7774e-05,8.7774e-05
11.5152,15.1525,0.000175272,0.000175272
11.5152,15.5566,0.0002652,0.0002652
11.5152,15.9606,0.000321687,0.000321687
11.5152,16.3646,0.00031976,0.00031976
11.5152,16.7687,0.00026073,0.00026073
11.5152,17.1727,0.000171141,0.000171141
11.5152,17.5768,8.6166e-05,8.6166e-05
11.5152,17.9808,2.97252e-05,2.97252e-05
11.5152,18.3848,5.01879e-06,5.01879e-06
11.5152,18.7889,9.20314e-09,9.20314e-09
11.5152,19.1929,6.90015e-07,6.90015e-07
11.5152,19.597,5.08983e-07,5.08983e-07
11.5152,20.001,0,0
11.9192,-19.999,2.17499e-12,2.17499e-12
11.9192,-19.595,2.87017e-07,2.87017e-07
11.9192,-19.1909,5.20253e-07,5.20253e-07
11.9192,-18.7869,9.34602e-08,9.34602e-08
11.9192,-18.3828,7.1802e-07,7.1802e-07
11.9192,-17.9788,6.7902e-06,6.7902e-06
11.9192,-17.5748,2.24368e-05,2.24368e-05
11.9192,-17.1707,4.71397e-05,4.71397e-05
11.9192,-16.7667,7.37788e-05,7.37788e-05
11.9192,-16.3626,9.15098e-05,9.15098e-05
11.9192,-15.9586,9.20685e-05,9.20685e-05
11.9192,-15.5546,7.50689e-05,7.50689e-05
11.9192,-15.1505,4.83207e-05,4.83207e-05
11.9192,-14.7465,2.28918e-05,2.28918e-05
11.9192,-14.3424,6.58626e-06,6.58626e-06
11.9192,-13.9384,4.6745e-07,4.6745e-07
11.9192,-13.5344,3.65096e-07,3.65096e-07
11.9192,-13.1303,1.33313e-06,1.33313e-06
11.9192,-12.7263,1.12656e-06,1.12656e-06
11.9192,-12.3222,3.16458e-07,3.16458e-07
11.9192,-11.9182,1.34964e-09,1.34964e-09
11.9192,-11.5142,8.06277e-08,8.06277e-08
11.9192,-11.1101,8.13081e-09,8.13081e-09
11.9192,-10.7061,1.01771e-06,1.01771e-06
11.9192,-10.302,6.93439e-06,6.93439e-06
11.9192,-9.89799,2.17812e-05,2.17812e-05
11.9192,-9.49395,4.55633e-05,4.55633e-05
11.9192,-9.08991,7.19024e-05,7.19024e-05
11.9192,-8.68587,9.02806e-05,9.02806e-05
11.9192,-8.28183,9.204e-05,9.204e-05
11.9192,-7.87779,7.59851e-05,7.59851e-05
11.9192,-7.47375,4.93571e-05,4.93571e-05
11.9192,-7.06971,2.33459e-05,2.33459e-05
11.9192,-6.66567,6.42628e-06,6.42628e-06
11.9192,-6.26163,2.84466e-07,2.84466e-07
11.9192,-5.85759,7.98074e-07,7.98074e-07
11.9192,-5.45355,2.48958e-06,2.48958e-06
11.9192,-5.04951,2.50348e-06,2.50348e-06
11.9192,-4.64546,8.03023e-08,8.03023e-08
11.9192,-4.24142,1.7153e-06,1.7153e-06
11.9192,-3.83738,1.15709e-06,1.15709e-06
11.9192,-3.43334,3.56644e-07,3.56644e-07
11.9192,-3.0293,1.98602e-06,1.98602e-06
11.9192,-2.62526,9.21892e-08,9.21892e-08
11.9192,-2.22122,1.38551e-06,1.38551e-06
11.9192,-1.81718,1.08371e-06,1.08371e-06
11.9192,-1.41314,2.38307e-07,2.38307e-07
11.9192,-1.0091,1.78235e-06,1.78235e-06
11.9192,-0.605061,1.42487e-07,1.42487e-07
11.9192,-0.20102,1.16569e-06,1.16569e-06
11.9192,0.20302,1.15835e-06,1.15835e-06
11.9192,0.607061,1.45395e-07,1.45395e-07
11.9192,1.0111,1.77304e-06,1.77304e-06
11.9192,1.41514,2.33e-07,2.33e-07
11.9192,1.81918,1.07782e-06,1.07782e-06
11.9192,2.22322,1.36687e-06,1.36687e-06
11.9192,2.62726,9.19935e-08,9.19935e-08
11.9192,3.0313,1.95797e-06,1.95797e-06
11.9192,3.43534,3.51481e-07,3.51481e-07
11.9192,3.83938,1.13589e-06,1.13589e-06
11.9192,4.24342,1.68888e-06,1.68888e-06
11.9192,4.64746,7.67013e-08,7.67013e-08
11.9192,5.05151,2.50718e-06,2.50718e-06
11.9192,5.45555,2.48137e-06,2.48137e-06
11.9192,5.85959,7.82845e-07,7.82845e-07
11.9192,6.26363,2.86682e-07,2.86682e-07
11.9192,6.66767,6.47672e-06,6.47672e-06
11.9192,7.07171,2.34562e-05,2.34562e-05
