# x		T		Y		Yeq		geff		heff		rho		s		H
# ======================================================================================================
13.4367	0.074423	1.95962e-09	7.59008e-07	15.9608	15.6939	0.000161087	0.00283772	3.05322e-21
13.8655	0.0721214	1.95962e-09	5.19645e-07	15.8536	15.5871	0.000141112	0.00256493	2.85766e-21
14.308	0.069891	1.95962e-09	3.50964e-07	15.7483	15.4815	0.000123623	0.00231844	2.67471e-21
14.7646	0.0677296	1.95962e-09	2.33748e-07	15.6442	15.3761	0.000108304	0.00209556	2.50352e-21
15.2358	0.065635	1.95962e-09	1.53458e-07	15.5401	15.2702	9.48801e-05	0.00189395	2.34323e-21
15.722	0.0636052	1.95962e-09	9.92556e-08	15.437	15.1647	8.31213e-05	0.00171171	2.19323e-21
16.2237	0.0616382	1.95962e-09	6.32291e-08	15.332	15.0568	7.28076e-05	0.00154668	2.05266e-21
16.7415	0.059732	1.95962e-09	3.96416e-08	15.2286	14.9503	6.37771e-05	0.00139762	1.92115e-21
17.2757	0.0578847	1.95962e-09	2.44569e-08	15.1211	14.8395	5.58491e-05	0.00126249	1.79778e-21
17.827	0.0560946	1.95962e-09	1.48338e-08	15.0155	14.7306	4.89104e-05	0.00114051	1.6824e-21
18.3959	0.0543598	1.95962e-09	8.84446e-09	14.9051	14.617	4.28179e-05	0.00102993	1.57413e-21
18.983	0.0526787	1.95962e-09	5.17884e-09	14.7958	14.5046	3.7485e-05	0.000930095	1.47285e-21
19.5888	0.0510496	1.95962e-09	2.9773e-09	14.683	14.3888	3.28066e-05	0.000839691	1.37787e-21
20.2139	0.0494708	1.95962e-09	1.67914e-09	14.5696	14.2729	2.87094e-05	0.000758013	1.28896e-21
20.859	0.0479409	1.95962e-09	9.28549e-10	14.4542	14.1552	2.51188e-05	0.000684154	1.20567e-21
21.5247	0.0464583	1.95962e-09	5.03147e-10	14.3368	14.0361	2.19728e-05	0.000617382	1.12764e-21
22.2116	0.0450216	1.95962e-09	2.66946e-10	14.2191	13.9169	1.9219e-05	0.000557087	1.05461e-21
22.9204	0.0436292	1.95962e-09	1.38605e-10	14.0979	13.7952	1.68052e-05	0.000502548	9.86165e-22
23.6519	0.04228	1.95962e-09	7.03594e-11	13.9781	13.6751	1.46949e-05	0.00045337	9.22171e-22
24.4066	0.0409724	1.95962e-09	3.49062e-11	13.8566	13.5517	1.2847e-05	0.00040887	8.62243e-22
25.1855	0.0397053	1.95962e-09	1.69049e-11	13.7371	13.4305	1.12323e-05	0.000368771	8.06236e-22
25.9893	0.0384774	1.95962e-09	7.99041e-12	13.6073	13.304	9.81237e-06	0.000332442	7.53555e-22
26.8186	0.0372875	1.95962e-09	3.68066e-12	13.4815	13.1813	8.57372e-06	0.000299755	7.04389e-22
27.6745	0.0361344	1.95962e-09	1.65092e-12	13.3596	13.0625	7.49296e-06	0.000270336	6.58499e-22
28.5577	0.0350169	1.95962e-09	7.2068e-13	13.2357	12.9432	6.54687e-06	0.000243776	6.15524e-22
29.469	0.033934	1.95962e-09	3.05948e-13	13.1076	12.822	5.71794e-06	0.000219774	5.75238e-22
