# Tiempo: 0.000000
# k	zE	zH	Ex	Hy
49	49.0000000000	49.5000000000	0.0309449403	0.0278392398
50	50.0000000000	50.5000000000	0.0248433092	0.0218228612
51	51.0000000000	51.5000000000	0.0186436328	0.0157203578
52	52.0000000000	52.5000000000	0.0123703786	0.0095558133
53	53.0000000000	53.5000000000	0.0060483041	0.0033535564
54	54.0000000000	54.5000000000	-0.0002976402	-0.0028619354
55	55.0000000000	55.5000000000	-0.0066424099	-0.0090661325
56	56.0000000000	56.5000000000	-0.0129609651	-0.0152345497
57	57.0000000000	57.5000000000	-0.0192283692	-0.0213428432
58	58.0000000000	58.5000000000	-0.0254198878	-0.0273669061
59	59.0000000000	59.5000000000	-0.0315110857	-0.0332829644
60	60.0000000000	60.5000000000	-0.0374779237	-0.0390676700
61	61.0000000000	61.5000000000	-0.0432968534	-0.0446981934
62	62.0000000000	62.5000000000	-0.0489449103	-0.0501523135
63	63.0000000000	63.5000000000	-0.0543998040	-0.0554085052
64	64.0000000000	64.5000000000	-0.0596400065	-0.0604460250
65	65.0000000000	65.5000000000	-0.0646448371	-0.0652449918
66	66.0000000000	66.5000000000	-0.0693945441	-0.0697864665
67	67.0000000000	67.5000000000	-0.0738703826	-0.0740525259
68	68.0000000000	68.5000000000	-0.0780546883	-0.0780263338
69	69.0000000000	69.5000000000	-0.0819309479	-0.0816922074
70	70.0000000000	70.5000000000	-0.0854838635	-0.0850356792
71	71.0000000000	71.5000000000	-0.0886994133	-0.0880435540
72	72.0000000000	72.5000000000	-0.0915649071	-0.0907039612
73	73.0000000000	73.5000000000	-0.0940690360	-0.0930064012
74	74.0000000000	74.5000000000	-0.0962019174	-0.0949417875
75	75.0000000000	75.5000000000	-0.0979551337	-0.0965024819
76	76.0000000000	76.5000000000	-0.0993217659	-0.0976823251
77	77.0000000000	77.5000000000	-0.1002964205	-0.0984766607
78	78.0000000000	78.5000000000	-0.1008752509	-0.0988823540
79	79.0000000000	79.5000000000	-0.1010559728	-0.0988978038
80	80.0000000000	80.5000000000	-0.1008378730	-0.0985229492
81	81.0000000000	81.5000000000	-0.1002218121	-0.0977592695
82	82.0000000000	82.5000000000	-0.0992102215	-0.0966097786
83	83.0000000000	83.5000000000	-0.0978070935	-0.0950790131
84	84.0000000000	84.5000000000	-0.0960179656	-0.0931730141
85	85.0000000000	85.5000000000	-0.0938498986	-0.0908993038
86	86.0000000000	86.5000000000	-0.0913114490	-0.0882668555
87	87.0000000000	87.5000000000	-0.0884126348	-0.0852860582
88	88.0000000000	88.5000000000	-0.0851648963	-0.0819686759
89	89.0000000000	89.5000000000	-0.0815810509	-0.0783278006
90	90.0000000000	90.5000000000	-0.0776752423	-0.0743778012
91	91.0000000000	91.5000000000	-0.0734628850	-0.0701342667
92	92.0000000000	92.5000000000	-0.0689606033	-0.0656139443
93	93.0000000000	93.5000000000	-0.0641861657	-0.0608346736
94	94.0000000000	94.5000000000	-0.0591584145	-0.0558153162
95	95.0000000000	95.5000000000	-0.0538971921	-0.0505756813
96	96.0000000000	96.5000000000	-0.0484232621	-0.0451364472
97	97.0000000000	97.5000000000	-0.0427582276	-0.0395190803
98	98.0000000000	98.5000000000	-0.0369244459	-0.0337457495
99	99.0000000000	99.5000000000	-0.0309449403	-0.0278392398
100	100.0000000000	100.5000000000	-0.0248433092	-0.0218228612
101	101.0000000000	101.5000000000	-0.0186436328	-0.0157203578
102	102.0000000000	102.5000000000	-0.0123703786	-0.0095558133
103	103.0000000000	103.5000000000	-0.0060483041	-0.0033535564
104	104.0000000000	104.5000000000	0.0002976402	0.0028619354
105	105.0000000000	105.5000000000	0.0066424099	0.0090661325
106	106.0000000000	106.5000000000	0.0129609651	0.0152345497
107	107.0000000000	107.5000000000	0.0192283692	0.0213428432
108	108.0000000000	108.5000000000	0.0254198878	0.0273669061
109	109.0000000000	109.5000000000	0.0315110857	0.0332829644
110	110.0000000000	110.5000000000	0.0374779237	0.0390676700
111	111.0000000000	111.5000000000	0.0432968534	0.0446981934
112	112.0000000000	112.5000000000	0.0489449103	0.0501523135
113	113.0000000000	113.5000000000	0.0543998040	0.0554085052
114	114.0000000000	114.5000000000	0.0596400065	0.0604460250
115	115.0000000000	115.5000000000	0.0646448371	0.0652449918
116	116.0000000000	116.5000000000	0.0693945441	0.0697864665
117	117.0000000000	117.5000000000	0.0738703826	0.0740525259
118	118.0000000000	118.5000000000	0.0780546883	0.0780263338
119	119.0000000000	119.5000000000	0.0819309479	0.0816922074
120	120.0000000000	120.5000000000	0.0854838635	0.0850356792
121	121.0000000000	121.5000000000	0.0886994133	0.0880435540
122	122.0000000000	122.5000000000	0.0915649071	0.0907039612
123	123.0000000000	123.5000000000	0.0940690360	0.0930064012
124	124.0000000000	124.5000000000	0.0962019174	0.0949417875
125	125.0000000000	125.5000000000	0.0979551337	0.0965024819
126	126.0000000000	126.5000000000	0.0993217659	0.0976823251
127	127.0000000000	127.5000000000	0.1002964205	0.0984766607
128	128.0000000000	128.5000000000	0.1008752509	0.0988823540
129	129.0000000000	129.5000000000	0.1010559728	0.0988978038
130	130.0000000000	130.5000000000	0.1008378730	0.0985229492
131	131.0000000000	131.5000000000	0.1002218121	0.0977592695
132	132.0000000000	132.5000000000	0.0992102215	0.0966097786
133	133.0000000000	133.5000000000	0.0978070935	0.0950790131
134	134.0000000000	134.5000000000	0.0960179656	0.0931730141
135	135.0000000000	135.5000000000	0.0938498986	0.0908993038
136	136.0000000000	136.5000000000	0.0913114490	0.0882668555
137	137.0000000000	137.5000000000	0.0884126348	0.0852860582
138	138.0000000000	138.5000000000	0.0851648963	0.0819686759
139	139.0000000000	139.5000000000	0.0815810509	0.0783278006
140	140.0000000000	140.5000000000	0.0776752423	0.0743778012
141	141.0000000000	141.5000000000	0.0734628850	0.0701342667
142	142.0000000000	142.5000000000	0.0689606033	0.0656139443
143	143.0000000000	143.5000000000	0.0641861657	0.0608346736
144	144.0000000000	144.5000000000	0.0591584145	0.0558153162
145	145.0000000000	145.5000000000	0.0538971921	0.0505756813
146	146.0000000000	146.5000000000	0.0484232621	0.0451364472
147	147.0000000000	147.5000000000	0.0427582276	0.0395190803
148	148.0000000000	148.5000000000	0.0369244459	0.0337457495
149	149.0000000000	149.5000000000	0.0309449403	0.0278392398
150	150.0000000000	150.5000000000	0.0248433092	0.0218228612
151	151.0000000000	151.5000000000	0.0186436328	0.0157203578
152	152.0000000000	152.5000000000	0.0123703786	0.0095558133
153	153.0000000000	153.5000000000	0.0060483041	0.0033535564
154	154.0000000000	154.5000000000	-0.0002976402	-0.0028619354
155	155.0000000000	155.5000000000	-0.0066424099	-0.0090661325
156	156.0000000000	156.5000000000	-0.0129609651	-0.0152345497
157	157.0000000000	157.5000000000	-0.0192283692	-0.0213428432
158	158.0000000000	158.5000000000	-0.0254198878	-0.0273669061
159	159.0000000000	159.5000000000	-0.0315110857	-0.0332829644
160	160.0000000000	160.5000000000	-0.0374779237	-0.0390676700
161	161.0000000000	161.5000000000	-0.0432968534	-0.0446981934
162	162.0000000000	162.5000000000	-0.0489449103	-0.0501523135
163	163.0000000000	163.5000000000	-0.0543998040	-0.0554085052
164	164.0000000000	164.5000000000	-0.0596400065	-0.0604460250
165	165.0000000000	165.5000000000	-0.0646448371	-0.0652449918
166	166.0000000000	166.5000000000	-0.0693945441	-0.0697864665
167	167.0000000000	167.5000000000	-0.0738703826	-0.0740525259
168	168.0000000000	168.5000000000	-0.0780546883	-0.0780263338
169	169.0000000000	169.5000000000	-0.0819309479	-0.0816922074
170	170.0000000000	170.5000000000	-0.0854838635	-0.0850356792
171	171.0000000000	171.5000000000	-0.0886994133	-0.0880435540
172	172.0000000000	172.5000000000	-0.0915649071	-0.0907039612
173	173.0000000000	173.5000000000	-0.0940690360	-0.0930064012
174	174.0000000000	174.5000000000	-0.0962019174	-0.0949417875
175	175.0000000000	175.5000000000	-0.0979551337	-0.0965024819
176	176.0000000000	176.5000000000	-0.0993217659	-0.0976823251
177	177.0000000000	177.5000000000	-0.1002964205	-0.0984766607
178	178.0000000000	178.5000000000	-0.1008752509	-0.0988823540
179	179.0000000000	179.5000000000	-0.1010559728	-0.0988978038
180	180.0000000000	180.5000000000	-0.1008378730	-0.0985229492
181	181.0000000000	181.5000000000	-0.1002218121	-0.0977592695
182	182.0000000000	182.5000000000	-0.0992102215	-0.0966097786
183	183.0000000000	183.5000000000	-0.0978070935	-0.0950790131
184	184.0000000000	184.5000000000	-0.0960179656	-0.0931730141
185	185.0000000000	185.5000000000	-0.0938498984	-0.0908993037
186	186.0000000000	186.5000000000	-0.0913114495	-0.0882668593
187	187.0000000000	187.5000000000	-0.0884126194	-0.0852860480
188	188.0000000000	188.5000000000	-0.0851649376	-0.0819689009
189	189.0000000000	189.5000000000	-0.0815802199	-0.0783272373
190	190.0000000000	190.5000000000	-0.0776772815	-0.0743858919
191	191.0000000000	191.5000000000	-0.0734365692	-0.0701159802
192	192.0000000000	192.5000000000	-0.0690181979	-0.0657849357
193	193.0000000000	193.5000000000	-0.0637159054	-0.0604963507
194	194.0000000000	194.5000000000	-0.0600421843	-0.0577970250
195	195.0000000000	195.5000000000	-0.0495722605	-0.0472983086
196	196.0000000000	196.5000000000	-0.0550141760	-0.0562636917
197	197.0000000000	197.5000000000	-0.0251598654	-0.0250560692
198	198.0000000000	198.5000000000	-0.0574346355	-0.0603430336
199	199.0000000000	199.5000000000	0.0000000000	0.0000000000

# Tiempo: 3.000000
# k	zE	zH	Ex	Hy
0	0.0000000000	0.5000000000	0.0000000000	0.0000000000
1	1.0000000000	1.5000000000	-0.0037556277	0.0043129970
2	2.0000000000	2.5000000000	0.0004452653	-0.0003062467
3	3.0000000000	3.5000000000	-0.0053589740	0.0033457495
4	4.0000000000	4.5000000000	-0.0011937161	-0.0018195294
5	5.0000000000	5.5000000000	-0.0026109115	0.0028732042
6	6.0000000000	6.5000000000	0.0031415527	0.0040269178
7	7.0000000000	7.5000000000	0.0073970158	0.0099170908
8	8.0000000000	8.5000000000	0.0136763605	0.0150096737
9	9.0000000000	9.5000000000	0.0196693148	0.0210726931
10	10.0000000000	10.5000000000	0.0258815357	0.0269518939
11	11.0000000000	11.5000000000	0.0319685172	0.0328470376
12	12.0000000000	12.5000000000	0.0379545268	0.0386038601
13	13.0000000000	13.5000000000	0.0437892400	0.0442172912
14	14.0000000000	14.5000000000	0.0494525063	0.0496557141
15	15.0000000000	15.5000000000	0.0549205398	0.0548986026
16	16.0000000000	16.5000000000	0.0601718773	0.0599248115
17	17.0000000000	17.5000000000	0.0651857419	0.0647145390
18	18.0000000000	18.5000000000	0.0699423494	0.0692488672
19	19.0000000000	19.5000000000	0.0744229264	0.0735099022
20	20.0000000000	20.5000000000	0.0786097901	0.0774808271
21	21.0000000000	21.5000000000	0.0824864169	0.0811459706
22	22.0000000000	22.5000000000	0.0860375074	0.0844908680
23	23.0000000000	23.5000000000	0.0892490473	0.0875023185
24	24.0000000000	24.5000000000	0.0921083619	0.0901684374
25	25.0000000000	25.5000000000	0.0946041669	0.0924787027
26	26.0000000000	26.5000000000	0.0967266125	0.0944239968
27	27.0000000000	27.5000000000	0.0984673223	0.0959966425
28	28.0000000000	28.5000000000	0.0998194266	0.0971904333
29	29.0000000000	29.5000000000	0.1007775892	0.0980006578
30	30.0000000000	30.5000000000	0.1013380287	0.0984241186
31	31.0000000000	31.5000000000	0.1014985333	0.0984591443
32	32.0000000000	32.5000000000	0.1012584696	0.0981055967
33	33.0000000000	33.5000000000	0.1006187849	0.0973648712
34	34.0000000000	34.5000000000	0.0995820039	0.0962398910
35	35.0000000000	35.5000000000	0.0981522182	0.0947350959
36	36.0000000000	36.5000000000	0.0963350705	0.0928564247
37	37.0000000000	37.5000000000	0.0941377323	0.0906112916
38	38.0000000000	38.5000000000	0.0915688755	0.0880085572
39	39.0000000000	39.5000000000	0.0886386382	0.0850584931
40	40.0000000000	40.5000000000	0.0853585847	0.0817727421
41	41.0000000000	41.5000000000	0.0817416598	0.0781642714
42	42.0000000000	42.5000000000	0.0778021380	0.0742473220
43	43.0000000000	43.5000000000	0.0735555666	0.0700373524
44	44.0000000000	44.5000000000	0.0690187051	0.0655509773
45	45.0000000000	45.5000000000	0.0642094582	0.0608059025
46	46.0000000000	46.5000000000	0.0591468059	0.0558208545
47	47.0000000000	47.5000000000	0.0538507283	0.0506155072
48	48.0000000000	48.5000000000	0.0483421264	0.0452104035
49	49.0000000000	49.5000000000	0.0426427402	0.0396268751
50	50.0000000000	50.5000000000	0.0367750626	0.0338869575
51	51.0000000000	51.5000000000	0.0307622506	0.0280133035
52	52.0000000000	52.5000000000	0.0246280341	0.0220290939
53	53.0000000000	53.5000000000	0.0183966219	0.0159579454
54	54.0000000000	54.5000000000	0.0120926068	0.0098238183
55	55.0000000000	55.5000000000	0.0057408676	0.0036509210
56	56.0000000000	56.5000000000	-0.0006335282	-0.0025363848
57	57.0000000000	57.5000000000	-0.0070054237	-0.0087136807
58	58.0000000000	58.5000000000	-0.0133496720	-0.0148565876
59	59.0000000000	59.5000000000	-0.0196412352	-0.0209408624
60	60.0000000000	60.5000000000	-0.0258552835	-0.0269424931
61	61.0000000000	61.5000000000	-0.0319672928	-0.0328377941
62	62.0000000000	62.5000000000	-0.0379531418	-0.0386034994
63	63.0000000000	63.5000000000	-0.0437892070	-0.0442168543
64	64.0000000000	64.5000000000	-0.0494524563	-0.0496557055
65	65.0000000000	65.5000000000	-0.0549205393	-0.0548985882
66	66.0000000000	66.5000000000	-0.0601718761	-0.0599248114
67	67.0000000000	67.5000000000	-0.0651857419	-0.0647145387
68	68.0000000000	68.5000000000	-0.0699423494	-0.0692488672
69	69.0000000000	69.5000000000	-0.0744229264	-0.0735099021
70	70.0000000000	70.5000000000	-0.0786097901	-0.0774808271
71	71.0000000000	71.5000000000	-0.0824864169	-0.0811459706
72	72.0000000000	72.5000000000	-0.0860375074	-0.0844908680
73	73.0000000000	73.5000000000	-0.0892490473	-0.0875023185
74	74.0000000000	74.5000000000	-0.0921083619	-0.0901684374
75	75.0000000000	75.5000000000	-0.0946041669	-0.0924787027
76	76.0000000000	76.5000000000	-0.0967266125	-0.0944239968
77	77.0000000000	77.5000000000	-0.0984673223	-0.0959966425
78	78.0000000000	78.5000000000	-0.0998194266	-0.0971904333
79	79.0000000000	79.5000000000	-0.1007775892	-0.0980006578
80	80.0000000000	80.5000000000	-0.1013380287	-0.0984241186
81	81.0000000000	81.5000000000	-0.1014985333	-0.0984591443
82	82.0000000000	82.5000000000	-0.1012584696	-0.0981055967
83	83.0000000000	83.5000000000	-0.1006187849	-0.0973648712
84	84.0000000000	84.5000000000	-0.0995820039	-0.0962398910
85	85.0000000000	85.5000000000	-0.0981522182	-0.0947350959
86	86.0000000000	86.5000000000	-0.0963350705	-0.0928564247
87	87.0000000000	87.5000000000	-0.0941377323	-0.0906112916
88	88.0000000000	88.5000000000	-0.0915688755	-0.0880085572
89	89.0000000000	89.5000000000	-0.0886386382	-0.0850584931
90	90.0000000000	90.5000000000	-0.0853585847	-0.0817727421
91	91.0000000000	91.5000000000	-0.0817416598	-0.0781642714
92	92.0000000000	92.5000000000	-0.0778021380	-0.0742473220
93	93.0000000000	93.5000000000	-0.0735555666	-0.0700373524
94	94.0000000000	94.5000000000	-0.0690187051	-0.0655509773
95	95.0000000000	95.5000000000	-0.0642094582	-0.0608059025
96	96.0000000000	96.5000000000	-0.0591468059	-0.0558208545
97	97.0000000000	97.5000000000	-0.0538507283	-0.0506155072
98	98.0000000000	98.5000000000	-0.0483421264	-0.0452104035
99	99.0000000000	99.5000000000	-0.0426427402	-0.0396268751
100	100.0000000000	100.5000000000	-0.0367750626	-0.0338869575
101	101.0000000000	101.5000000000	-0.0307622506	-0.0280133035
102	102.0000000000	102.5000000000	-0.0246280341	-0.0220290939
103	103.0000000000	103.5000000000	-0.0183966219	-0.0159579454
104	104.0000000000	104.5000000000	-0.0120926068	-0.0098238183
105	105.0000000000	105.5000000000	-0.0057408676	-0.0036509210
106	106.0000000000	106.5000000000	0.0006335282	0.0025363848
107	107.0000000000	107.5000000000	0.0070054237	0.0087136807
108	108.0000000000	108.5000000000	0.0133496720	0.0148565876
109	109.0000000000	109.5000000000	0.0196412352	0.0209408624
110	110.0000000000	110.5000000000	0.0258552835	0.0269424931
111	111.0000000000	111.5000000000	0.0319672928	0.0328377941
112	112.0000000000	112.5000000000	0.0379531418	0.0386034994
113	113.0000000000	113.5000000000	0.0437892070	0.0442168543
114	114.0000000000	114.5000000000	0.0494524563	0.0496557055
115	115.0000000000	115.5000000000	0.0549205393	0.0548985882
116	116.0000000000	116.5000000000	0.0601718761	0.0599248114
117	117.0000000000	117.5000000000	0.0651857419	0.0647145387
118	118.0000000000	118.5000000000	0.0699423494	0.0692488672
119	119.0000000000	119.5000000000	0.0744229264	0.0735099021
120	120.0000000000	120.5000000000	0.0786097901	0.0774808271
121	121.0000000000	121.5000000000	0.0824864169	0.0811459706
122	122.0000000000	122.5000000000	0.0860375074	0.0844908680
123	123.0000000000	123.5000000000	0.0892490473	0.0875023185
124	124.0000000000	124.5000000000	0.0921083619	0.0901684374
125	125.0000000000	125.5000000000	0.0946041669	0.0924787027
126	126.0000000000	126.5000000000	0.0967266125	0.0944239968
127	127.0000000000	127.5000000000	0.0984673223	0.0959966425
128	128.0000000000	128.5000000000	0.0998194266	0.0971904333
129	129.0000000000	129.5000000000	0.1007775892	0.0980006578
130	130.0000000000	130.5000000000	0.1013380287	0.0984241186
131	131.0000000000	131.5000000000	0.1014985333	0.0984591443
132	132.0000000000	132.5000000000	0.1012584696	0.0981055967
133	133.0000000000	133.5000000000	0.1006187849	0.0973648712
134	134.0000000000	134.5000000000	0.0995820039	0.0962398910
135	135.0000000000	135.5000000000	0.0981522182	0.0947350959
136	136.0000000000	136.5000000000	0.0963350705	0.0928564247
137	137.0000000000	137.5000000000	0.0941377323	0.0906112916
138	138.0000000000	138.5000000000	0.0915688755	0.0880085572
139	139.0000000000	139.5000000000	0.0886386382	0.0850584931
140	140.0000000000	140.5000000000	0.0853585847	0.0817727421
141	141.0000000000	141.5000000000	0.0817416598	0.0781642714
142	142.0000000000	142.5000000000	0.0778021380	0.0742473220
143	143.0000000000	143.5000000000	0.0735555666	0.0700373524
144	144.0000000000	144.5000000000	0.0690187051	0.0655509773
145	145.0000000000	145.5000000000	0.0642094582	0.0608059025
146	146.0000000000	146.5000000000	0.0591468059	0.0558208545
147	147.0000000000	147.5000000000	0.0538507283	0.0506155072
148	148.0000000000	148.5000000000	0.0483421264	0.0452104035
149	149.0000000000	149.5000000000	0.0426427402	0.0396268751
150	150.0000000000	150.5000000000	0.0367750626	0.0338869575
151	151.0000000000	151.5000000000	0.0307622506	0.0280133035
152	152.0000000000	152.5000000000	0.0246280341	0.0220290939
153	153.0000000000	153.5000000000	0.0183966219	0.0159579454
154	154.0000000000	154.5000000000	0.0120926068	0.0098238183
155	155.0000000000	155.5000000000	0.0057408676	0.0036509210
156	156.0000000000	156.5000000000	-0.0006335282	-0.0025363848
157	157.0000000000	157.5000000000	-0.0070054237	-0.0087136807
158	158.0000000000	158.5000000000	-0.0133496720	-0.0148565876
